condition,seed,window_start,window_end,transitions,rank,raw_condition_number_H,physical_scale_condition_number_HS,column_normalized_geometric_condition_number,column_normalized_singular_values_json,physical_scaled_weighted_singular_values_json,weighted_residual_rms,physical_scaled_sigma_min_over_residual_rms,normalized_right_singular_directions_json,physical_right_singular_directions_json,normalized_weak_direction_json,physical_weak_direction_json,conditional_lambda_information_abs,conditional_lambda_information_ratio,corr_lambda_kappa,corr_lambda_beta,corr_kappa_beta,truth_lambda,truth_kappa,truth_beta
noise,103,221,290,70,3,26.042845469224876,139.23452878726079,2.9265615148091615,"[1.4973989374505197, 0.7042743777818657, 0.5116581113615046]","[40.95706524718543, 0.2954602412510481, 0.15714071733053175]",0.04036630845601739,3.8928681700421097,"[[-0.5534097904601731, -0.6100811249556901, -0.5670437591541124], [0.7498257466167431, -0.06851864746085128, -0.6580779168615063], [-0.3626278443990083, 0.7893707721488903, -0.49537342535060697]]","[[-0.09252669238419099, -0.23485169793891278, -0.967617430171476], [0.11091957326883817, -0.023336866363966157, -0.9935553527278533], [-0.06734184100631413, 0.33751322505342507, -0.9389088876796919]]","[-0.3626278443990083, 0.7893707721488903, -0.49537342535060697]","[-0.06734184100631413, 0.33751322505342507, -0.9389088876796919]",0.024774761989693375,0.5641973684157605,0.656602579118937,0.5058988428909863,0.6956688158924416,0.8333333333333334,375.0,15.0
noise,103,231,300,70,3,23.719143523011997,141.5777944762462,3.1462856523175615,"[1.5229175665102288, 0.668154628248577, 0.4840366498154559]","[41.00420920570546, 0.2924770855454659, 0.13929400100573772]",0.03966941744691135,3.511369966351324,"[[-0.5619996215747842, -0.6060076601836348, -0.5629486132397481], [0.7107949992520777, -0.00577924733343033, -0.7033754824689996], [-0.42299751108964967, 0.795437814099264, -0.433995149181355]]","[[-0.10091168717251127, -0.237440171609046, -0.9661464673113823], [0.10514139472966626, -0.0018653970721433262, -0.9944555331476937], [-0.09365621487415202, 0.38430467013347086, -0.9184434843413343]]","[-0.42299751108964967, 0.795437814099264, -0.433995149181355]","[-0.09365621487415202, 0.38430467013347086, -0.9184434843413343]",0.019458548783161417,0.49222665545661104,0.7092250603924508,0.5535813783270461,0.7121579075744444,0.8333333333333334,375.0,15.0
noise,103,241,310,70,3,19.88400954634872,162.43855458024782,3.4789963289339862,"[1.5511250818789808, 0.628669248310207, 0.4458541875938879]","[41.0466050703038, 0.3025790099147639, 0.11676964689332467]",0.042713710309455734,2.7337743794051725,"[[-0.5726744504069664, -0.6015070716499642, -0.5569858316027114], [0.6274975155300913, 0.11558119043281001, -0.7699921145191666], [-0.5275327874688379, 0.7904620365161247, -0.31125379832564054]]","[[-0.11607258427486226, -0.24867123885772133, -0.9616079087365709], [0.09517814840046906, 0.035758177732607976, -0.9948178088435597], [-0.16760356721066944, 0.5122450752392024, -0.8423265561238362]]","[-0.5275327874688379, 0.7904620365161247, -0.31125379832564054]","[-0.16760356721066944, 0.5122450752392024, -0.8423265561238362]",0.013666859938568624,0.39486108299960704,0.7745573509807153,0.6091218947303616,0.721998855039782,0.8333333333333334,375.0,15.0
noise,103,251,320,70,3,17.31748481885726,202.70561750839207,3.9072710372011237,"[1.5744458249949849, 0.5989569107727691, 0.4029528051687963]","[41.04648477588956, 0.30184252852837934, 0.096758645171272]",0.042022834004720525,2.3025254593824602,"[[-0.5817176610498377, -0.5970629278543726, -0.5523770659655145], [0.5230870023506738, 0.24544452694636582, -0.8161721461578195], [-0.6228840588701021, 0.7637230154801141, -0.16953644101333692]]","[[-0.125877017392986, -0.2488959271848424, -0.9603154658355989], [0.07931430979459403, 0.07169592330238575, -0.9942680397375877], [-0.2966790645872729, 0.700775729933835, -0.6487641397082005]]","[-0.6228840588701021, 0.7637230154801141, -0.16953644101333692]","[-0.2966790645872729, 0.700775729933835, -0.6487641397082005]",0.00938851185728654,0.3040704735051177,0.8297873453422842,0.6605182853265809,0.7246540238987615,0.8333333333333334,375.0,15.0
noise,103,261,330,70,3,17.32540939713758,213.40216858295454,3.846952067650886,"[1.5739143225633694, 0.5961577360110383, 0.409132813428702]","[41.12359149972632, 0.28689777945515443, 0.09288167888534152]",0.03984800131873982,2.330899312675461,"[[-0.5811673906613863, -0.5964360570986316, -0.5536320924806236], [0.5282093953507444, 0.24105975048796136, -0.8141775183323862], [-0.6190632428880241, 0.7656070966803534, -0.17494706290087692]]","[[-0.12630416326527646, -0.23646501945595377, -0.9633958443524415], [0.08057856919526045, 0.06708489091812425, -0.994488165639465], [-0.2986730995755325, 0.6738350953217134, -0.6758258976265422]]","[-0.6190632428880241, 0.7656070966803534, -0.17494706290087692]","[-0.2986730995755325, 0.6738350953217134, -0.6758258976265422]",0.008655198426455063,0.31144052637740993,0.8245897391979451,0.6623334882663827,0.7258149163240607,0.8333333333333334,375.0,15.0
noise,103,271,340,70,3,17.09914732865602,283.9371100623606,4.889434137713613,"[1.5893292334405094, 0.6069370669619794, 0.3250538178194396]","[41.22751663818323, 0.23933609483501114, 0.06671786801599806]",0.03605947744817757,1.8502172726124724,"[[-0.5828990181534002, -0.6029685859888178, -0.5446628488766677], [-0.5234713288721314, -0.23400855241776386, 0.8192788080038368], [0.6214551492140419, -0.7626721980680746, 0.17923341153190356]]","[[-0.13084271688992122, -0.20987077314527675, -0.9689346944021913], [-0.08023633107238931, -0.055617432727183044, 0.9952230063422365], [0.3186963146816617, -0.6064656562661546, 0.7284449648243783]]","[0.6214551492140419, -0.7626721980680746, 0.17923341153190356]","[0.3186963146816617, -0.6064656562661546, 0.7284449648243783]",0.004451324398109477,0.22057691108532873,0.8828464064049744,0.6557382383739666,0.7444974633449154,0.8333333333333334,375.0,15.0
noise,103,281,350,70,3,15.957681438140602,306.9747060430929,5.1480195540964395,"[1.6108773136826622, 0.554220474088677, 0.3129120425350438]","[41.17284962036788, 0.2422539008928876, 0.059950941139567664]",0.037201418011535,1.6115230102513496,"[[-0.5805305168700532, -0.5973981754796766, -0.5532628117957527], [0.5379503369771589, 0.22866548964854622, -0.8113701552250686], [-0.6112231621337252, 0.7686530516281999, -0.18862325491281756]]","[[-0.14955939395127835, -0.22296027357973738, -0.9632864081290543], [0.097459547412076, 0.060014720285947794, -0.9934283416367949], [-0.33964227906916894, 0.6187671557114851, -0.708357486924095]]","[-0.6112231621337252, 0.7686530516281999, -0.18862325491281756]","[-0.33964227906916894, 0.6187671557114851, -0.708357486924095]",0.003594406092177444,0.20460129109908995,0.8917228782899406,0.7106738850718054,0.7864858477401164,0.8333333333333334,375.0,15.0
noise_bias,101,1,70,70,3,2016.8279606792466,14.112546961167707,1.105640752499507,"[1.048587381827804, 1.0005028245459051, 0.94839791266492]","[4.514188982575405, 2.36809242565754, 0.7527154973415344]",0.07315436146467243,10.28941381307845,"[[-0.5282237955361943, 0.7088815467260072, -0.46740408057769517], [-0.6635851206890558, -0.0012083071671435972, 0.7480998112510664], [0.5297493836045756, 0.7053265149596557, 0.4710415033364244]]","[[-0.000869062056027312, 0.9957669457462791, -0.09190992596161413], [-0.007420943755109202, -0.011536951306583838, 0.9999059097476787], [0.0008758692146843945, 0.9956580736794775, 0.09308186273378362]]","[0.5297493836045756, 0.7053265149596557, 0.4710415033364244]","[0.0008758692146843945, 0.9956580736794775, 0.09308186273378362]",20.219612770699197,0.9943634924616583,-0.07483699190379944,-0.0010131370335169651,-0.06638409607394832,0.8333333333333334,375.0,15.0
noise_bias,101,11,80,70,3,2409.495045276452,16.2447003999957,1.256570210777181,"[1.1047721514713948, 1.0032407385674493, 0.8791965160371739]","[4.638255286208955, 2.081921340901061, 0.6720153433800884]",0.05438885610785433,12.355754312013232,"[[0.2564690361243932, -0.711931518096465, 0.6537408867818253], [0.9198539027778766, -0.027914156664811673, -0.3912666576671223], [0.2968036911053052, 0.7016938886712317, 0.6477138685775624]]","[[0.00035774872302891166, -0.9924444041033016, 0.12269464853812413], [0.015437484515638878, -0.4681736920065281, -0.8835016005558824], [0.0004200187189087904, 0.9923659560671173, 0.12332734012891042]]","[0.2968036911053052, 0.7016938886712317, 0.6477138685775624]","[0.0004200187189087904, 0.9923659560671173, 0.12332734012891042]",21.28990713538329,0.9915428135213898,-0.08771040114045714,-0.009004883886395296,-0.20574085497038566,0.8333333333333334,375.0,15.0
noise_bias,101,21,90,70,3,2110.48171889235,15.148392829081246,1.940689654956374,"[1.2702304526875186, 0.9788315719343622, 0.6545252866389257]","[4.729581513223089, 2.8577711874955907, 0.7255932405724019]",0.049399446912967965,14.688286730229054,"[[0.26242092240894666, -0.6890377452327217, -0.6755458867661356], [0.9617755607442707, 0.12999715073296178, 0.24101558363797781], [-0.07824979384689103, -0.7129710558261947, 0.6968136360010475]]","[[0.000510411687528343, -0.990473088141826, -0.13770548698836843], [0.009681182602423784, 0.9670880619311147, 0.25425765509368436], [-0.00014709650853008283, -0.9905321496205697, 0.1372808760558825]]","[-0.07824979384689103, -0.7129710558261947, 0.6968136360010475]","[-0.00014709650853008283, -0.9905321496205697, 0.1372808760558825]",21.590268533895326,0.978064651707493,-0.14805571002688392,-0.08730040974584714,0.5682244393726279,0.8333333333333334,375.0,15.0
noise_bias,101,31,100,70,3,1468.0071594436786,14.944780909655364,2.6277413430960266,"[1.3435226109361296, 0.9661963922063392, 0.5112841925884456]","[5.303816890023314, 4.393845310110273, 0.7260244553500381]",0.05090066289086482,14.263555995463044,"[[0.2762477131539523, -0.6803046955505754, -0.678876072776947], [0.9610528669954034, 0.18962835805249026, 0.2010434596355529], [-0.008036654597983837, -0.7079735920457454, 0.7061931783504549]]","[[0.0009450309755385784, -0.9800667390757105, -0.1986662877137403], [0.011764250700125252, 0.9775187731841467, 0.21051995268388524], [-2.6419000532889266e-05, -0.9800832533938028, 0.19858704821577736]]","[-0.008036654597983837, -0.7079735920457454, 0.7061931783504549]","[-2.6419000532889266e-05, -0.9800832533938028, 0.19858704821577736]",21.160872521264668,0.9690807289868485,-0.16761078106893174,-0.15962803059553737,0.7385431087496002,0.8333333333333334,375.0,15.0
noise_bias,101,41,110,70,3,1190.3359587274665,15.183078483422566,3.4003823587347264,"[1.3830900233677124, 0.960010485972146, 0.4067454413809971]","[7.606416701045041, 4.470522183099813, 0.699857205938473]",0.04930691458668824,14.19389576096937,"[[0.28164844561172303, -0.6768149669726061, -0.6801438477016245], [0.9593403658932289, 0.21225575981119602, 0.18604718432380962], [0.018444930261353125, -0.7048893479893436, 0.7090774228804723]]","[[0.0014559635661447337, -0.9681400346923713, -0.2504051784527392], [0.015931378512689384, 0.9753605785328467, 0.2200407530953206], [9.15465319840782e-05, -0.9680792328894074, 0.2506443505596903]]","[0.018444930261353125, -0.7048893479893436, 0.7090774228804723]","[9.15465319840782e-05, -0.9680792328894074, 0.2506443505596903]",20.18671513508258,0.9595742004923773,-0.17913731002249497,-0.19978826555680984,0.8342887580896221,0.8333333333333334,375.0,15.0
noise_bias,101,51,120,70,3,941.2886639861529,15.178767343543035,3.912730620904854,"[1.411741949566876, 0.9363774490872225, 0.36080734564865036]","[10.549754613224868, 4.3768933528616785, 0.7183653342900989]",0.05188298608165056,13.84587489161814,"[[0.33253837189991786, -0.6650702429654649, -0.6686552199272876], [0.9429224897182347, 0.24781727360933184, 0.22244949378320317], [-0.017759774709088995, 0.704463037229559, -0.7095184420292311]]","[[0.0024308702541073848, -0.9536955116924068, -0.3007639636784401], [0.018667214219975817, 0.9624037369147416, 0.27098077844342827], [-0.00012254573937426169, 0.9535449795082753, -0.30125065483265656]]","[-0.017759774709088995, 0.704463037229559, -0.7095184420292311]","[-0.00012254573937426169, 0.9535449795082753, -0.30125065483265656]",19.18674959148861,0.9328916543622496,-0.23752206447351806,-0.25760188445115306,0.869565854410824,0.8333333333333334,375.0,15.0
noise_bias,101,61,130,70,3,700.3105665270924,17.54208667154965,3.9349732544907736,"[1.4245147166170884, 0.916353541550826, 0.36201382436116086]","[13.779091898427753, 4.211582184040618, 0.7846549552253805]",0.051861381749125565,15.129850550860239,"[[0.36723445081435313, -0.6562848296893166, -0.6591123428177821], [0.9300325856262636, 0.26926001170401054, 0.2500768597261309], [-0.01335094784677088, 0.7048327946519097, -0.7092478295876357]]","[[0.0035995100078860614, -0.934731410095354, -0.35533679025518067], [0.022419148524507354, 0.9431642077828055, 0.33156999100773393], [-0.0001218187913619168, 0.934507501275833, -0.35594341575506155]]","[-0.01335094784677088, 0.7048327946519097, -0.7092478295876357]","[-0.0001218187913619168, 0.934507501275833, -0.35594341575506155]",17.686956924549417,0.9108320881325228,-0.2800225895418878,-0.2946365829291165,0.868808013928088,0.8333333333333334,375.0,15.0
noise_bias,101,71,140,70,3,532.9594690741762,20.268488111834728,3.8919778883929563,"[1.4356729813584337, 0.8959746662027219, 0.36888004570633365]","[17.210495656513014, 3.992225156070594, 0.8456767548063929]",0.05183171364809011,16.31581700246475,"[[0.39594774352362083, -0.6483474222325456, -0.6502853254402766], [0.9182292416156485, 0.2864627281013124, 0.27348521943736676], [-0.008969071328952586, 0.705396856736098, -0.708755832615386]]","[[0.005007399756426442, -0.9121405106919603, -0.40984706257613845], [0.026483387536918254, 0.9191155305353286, 0.3930970258261067], [-0.00010422515692714504, 0.9118809946352586, -0.4104546756465664]]","[-0.008969071328952586, 0.705396856736098, -0.708755832615386]","[-0.00010422515692714504, 0.9118809946352586, -0.4104546756465664]",15.841684184737224,0.8873536530735543,-0.3188244512193552,-0.3282461780375727,0.8638677558572274,0.8333333333333334,375.0,15.0
noise_bias,101,81,150,70,3,394.09926174165753,22.092977332631648,3.5840476845391542,"[1.4338254398385906, 0.8854933887527264, 0.4000575790394249]","[20.617582796293966, 3.7812283357654954, 0.923131441837587]",0.05702372051150524,16.188551598476177,"[[0.4125830438295555, -0.6407957469474969, -0.6474226151736892], [0.9104070107623821, 0.31392131638058596, 0.2694670330051229], [-0.030566430917642495, 0.7005956164692153, -0.7129035527230014]]","[[0.006474382893506135, -0.8820459569702529, -0.4711188938671204], [0.030093525881488965, 0.910212670048045, 0.41304633515385303], [-0.00043802831242398455, 0.8806624019534113, -0.47374417349118464]]","[-0.030566430917642495, 0.7005956164692153, -0.7129035527230014]","[-0.00043802831242398455, 0.8806624019534113, -0.47374417349118464]",13.970576759791765,0.8728289125514749,-0.3228650313312131,-0.3533047613252748,0.8392956848143497,0.8333333333333334,375.0,15.0
noise_bias,101,91,160,70,3,322.00427241424916,26.463081018544063,3.5279194203760307,"[1.4307005130285466, 0.8880518525724249, 0.4055366187689322]","[23.86058258847241, 3.511824303285469, 0.8863206853562611]",0.059384608163958255,14.92509107594293,"[[0.41151104212382217, -0.6387377761652956, -0.6501328445091654], [0.9098980572612911, 0.32892183253811613, 0.2527764891596832], [-0.05238499405644581, 0.695574928659149, -0.7165412277172374]]","[[0.0077172613127930775, -0.8361949602702088, -0.54837800128792], [0.03549017603255035, 0.8955943556523794, 0.4434537152046173], [-0.000898871595505715, 0.8331782202205587, -0.5530038384857351]]","[-0.05238499405644581, 0.695574928659149, -0.7165412277172374]","[-0.000898871595505715, 0.8331782202205587, -0.5530038384857351]",11.854750212786428,0.8701539048692795,-0.30798921289750103,-0.36006209469334816,0.8336083134296997,0.8333333333333334,375.0,15.0
noise_bias,101,101,170,70,3,293.0649494935807,33.028239262516266,3.766944108797424,"[1.426674623495028, 0.9061782981436785, 0.3787352777980255]","[26.764928731645686, 3.224268963412566, 0.7951212879869929]",0.0613651155247433,12.957219768720039,"[[0.38635627706465037, -0.6457154504513651, -0.6586200605972564], [0.9204196189714076, 0.3160828842990012, 0.2300420293462767], [-0.059636835808686575, 0.6950850072484765, -0.7164497752900151]]","[[0.008384193147178613, -0.7909088208266172, -0.611876574518032], [0.045120292873173304, 0.8745788314797514, 0.4827794804033738], [-0.0011975393012835047, 0.7878164454461933, -0.6159089333530948]]","[-0.059636835808686575, 0.6950850072484765, -0.7164497752900151]","[-0.0011975393012835047, 0.7878164454461933, -0.6159089333530948]",9.938371546103651,0.885104009322861,-0.2748310950970898,-0.3379350314125823,0.8538934707862097,0.8333333333333334,375.0,15.0
noise_bias,101,111,180,70,3,255.91184309782517,40.10963479561082,3.803255168995338,"[1.4189578038208364, 0.9205228630419846, 0.37309035044200467]","[29.571928769881705, 2.929403922507427, 0.7149479496596024]",0.058237308192120044,12.276459401266427,"[[0.36847881044601205, -0.6476498217780186, -0.6669130937410007], [0.9253056191329057, 0.32467618428946654, 0.1959461317717263], [-0.08962632120846077, 0.6893004306586015, -0.7189103134887582]]","[[0.009025119255711101, -0.726804323090174, -0.6867852817000772], [0.05433342738955148, 0.873512564355274, 0.4837599390003039], [-0.0020501938388728267, 0.7224448906260471, -0.691425467215044]]","[-0.08962632120846077, 0.6893004306586015, -0.7189103134887582]","[-0.0020501938388728267, 0.7224448906260471, -0.691425467215044]",7.965313942472878,0.8806208860465615,-0.2345290658724441,-0.3321855879909968,0.8545881891570188,0.8333333333333334,375.0,15.0
noise_bias,101,121,190,70,3,263.7161323265918,56.51553550147858,4.4292698046530825,"[1.4121996644990362, 0.9508087592963956, 0.3188335158575072]","[32.02780915795164, 2.5299586454100873, 0.548749413365369]",0.05887383436237173,9.320769053155018,"[[0.30532917948919197, -0.6651564190273159, -0.6814257335757247], [0.948523439771776, 0.2756624901044276, 0.15592779018810085], [-0.08412714399036073, 0.6939575849979478, -0.715084256481599]]","[[0.008345227004794623, -0.6556095774485614, -0.7550539312817046], [0.08025580005867124, 0.8411194863993463, 0.5348616794613748], [-0.002196671446744014, 0.6534517797503331, -0.7569649570328056]]","[-0.08412714399036073, 0.6939575849979478, -0.715084256481599]","[-0.002196671446744014, 0.6534517797503331, -0.7569649570328056]",5.917951970019824,0.8996314294806057,-0.17458124223984078,-0.2751105069781033,0.8923430679507177,0.8333333333333334,375.0,15.0
