condition,seed,update_index,step,time,window_start,window_end,solver_success,solver_status,iterations,solve_time_s,lambda_hat,m_hat,current_state_error,full_window_state_rmse,alpha_prediction_error,arrival_prior_error_shifted_previous,warm_start_to_final_rms,process_residual_rms,process_residual_max,state_bound_hits,parameter_bound_hit,current_is_final_window_state,fallback_applied,failed_solution_handling_ok,arrival_shift_consistent,deque_alignment_ok,control_measurement_alignment_ok,measurement_cost,process_cost,arrival_cost,parameter_prior_cost,total_cost,abnormal
parameter_mismatch_low_k,102,26,260,2.6,190,260,True,`ftol` termination condition is satisfied.,31,3.901839083991945,1.1961169365520001,0.8360386592991996,0.03702461100311023,0.02768430288221461,0.030993967621360807,nan,0.02806987993632366,2.3530676826040177e-05,6.97335907902108e-05,0.0,False,True,False,True,True,True,True,0.028302390568455942,8.918156777431384e-05,0.031918923758746186,6.574316183615096e-05,0.060376239056812595,False
parameter_mismatch_low_k,102,27,270,2.7,200,270,False,The maximum number of function evaluations is exceeded.,45,2.3123425419908017,1.1961169365520001,0.8360386592991996,0.04104328912691268,nan,0.05992807372000655,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,28,280,2.8000000000000003,210,280,True,`ftol` termination condition is satisfied.,32,1.6369607920059934,1.29440904089142,0.7725533184713624,0.024424674487942367,0.019387475988233545,-0.02479569243472521,nan,0.01981722336896988,1.667090110207768e-05,4.919438689618416e-05,0.0,False,True,False,True,True,True,True,0.011839209149291723,4.133336181060371e-05,2.1736670647005052e-05,4.830668887735696e-06,0.011907109850637067,False
parameter_mismatch_low_k,102,29,290,2.9,220,290,False,The maximum number of function evaluations is exceeded.,45,2.281021957998746,1.29440904089142,0.7725533184713624,0.019233059551594496,nan,0.048990240583659736,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,30,300,3.0,230,300,False,The maximum number of function evaluations is exceeded.,45,2.3299516669940203,1.29440904089142,0.7725533184713624,0.025160476492101035,nan,0.0780419099905498,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,31,310,3.1,240,310,True,`xtol` termination condition is satisfied.,33,1.7125677920121234,1.3631245919760662,0.7336086560879521,0.011566510287293306,0.0100457035423596,-0.006003766598502991,nan,0.01093141321360274,8.26574166840068e-06,2.6088513441227534e-05,0.0,False,True,False,True,True,True,True,0.002550106871636435,9.746203222955956e-06,8.440696003354665e-06,2.360913480433312e-06,0.002570654684343179,True
parameter_mismatch_low_k,102,32,320,3.2,250,320,False,The maximum number of function evaluations is exceeded.,45,2.323513584007742,1.3631245919760662,0.7336086560879521,0.01154507172936265,nan,0.0028442006456852464,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,102,33,330,3.3000000000000003,260,330,True,`xtol` termination condition is satisfied.,22,1.254158459007158,1.3801894016528773,0.7245382400433065,0.0047818648810527,0.0051736352836575785,-0.02290522228779214,nan,0.00692086666598576,4.282571287719073e-06,1.2610139931971964e-05,0.0,False,True,False,True,True,True,True,0.0006678998351210386,2.588908734922718e-06,2.939272285062924e-06,1.4560386465289323e-07,0.0006735736200056771,True
parameter_mismatch_low_k,102,34,340,3.4,270,340,False,The maximum number of function evaluations is exceeded.,45,2.3373997089947807,1.3801894016528773,0.7245382400433065,0.001447721263784928,nan,-0.04371106857932218,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,1,10,0.1,0,10,True,Both `ftol` and `xtol` termination conditions are satisfied.,32,0.2948252919886727,0.8326491681735405,1.200986007340345,0.005769888283345357,0.0022778006957654665,-0.09647522715727774,nan,0.028400573731356432,2.6747546594293245e-07,7.592716482415773e-07,0.0,False,True,False,True,True,True,True,0.00010457806428363945,2.3783232324904716e-08,2.0346571236971526e-07,2.419613052493256e-05,0.00012900144375326662,False
parameter_mismatch_low_k,103,2,20,0.2,0,20,False,The maximum number of function evaluations is exceeded.,45,0.7891667920048349,0.8326491681735405,1.200986007340345,0.00851795610076332,nan,-0.009924945304129462,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,3,30,0.3,0,30,True,`xtol` termination condition is satisfied.,32,0.8418402499955846,0.8335065069277242,1.1997506818344645,0.0031449150579743092,0.00182058821873697,0.027155194051897702,nan,0.021112574283801068,4.2901386498542886e-07,1.3897818878071816e-06,0.0,False,True,False,True,True,True,True,0.0003353184268483927,8.889738144662603e-07,1.328431040082278e-08,3.6751486971262995e-10,0.0003362210524881295,False
parameter_mismatch_low_k,103,4,40,0.4,0,40,False,The maximum number of function evaluations is exceeded.,45,1.3692344170121942,0.8335065069277242,1.1997506818344645,0.004257558604926066,nan,0.02470816208374549,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,5,50,0.5,0,50,False,The maximum number of function evaluations is exceeded.,45,1.68962229200406,0.8335065069277242,1.1997506818344645,0.005668388715484405,nan,0.015561645284484005,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9990741670044372,0.8335065069277242,1.1997506818344645,0.007218541231569847,nan,0.016840024858721936,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,7,70,0.7000000000000001,0,70,False,The maximum number of function evaluations is exceeded.,45,2.3228388330026064,0.8335065069277242,1.1997506818344645,0.011793318740511777,nan,0.05803106554510551,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,8,80,0.8,10,80,False,The maximum number of function evaluations is exceeded.,45,2.3145966669981135,0.8335065069277242,1.1997506818344645,0.014953684174010174,nan,0.018357703966209726,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,9,90,0.9,20,90,False,The maximum number of function evaluations is exceeded.,45,2.268828583008144,0.8335065069277242,1.1997506818344645,0.02370235752639473,nan,0.05460533397319001,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,10,100,1.0,30,100,False,The maximum number of function evaluations is exceeded.,45,2.296156374999555,0.8335065069277242,1.1997506818344645,0.031176638021606404,nan,0.06510009901525837,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,11,110,1.1,40,110,False,The maximum number of function evaluations is exceeded.,45,2.2702956670109415,0.8335065069277242,1.1997506818344645,0.048204487361269956,nan,0.2156408575251012,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,12,120,1.2,50,120,False,The maximum number of function evaluations is exceeded.,45,2.244707624995499,0.8335065069277242,1.1997506818344645,0.07419467752820327,nan,0.3189022538566677,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,13,130,1.3,60,130,False,The maximum number of function evaluations is exceeded.,45,2.2569922499969834,0.8335065069277242,1.1997506818344645,0.12605040386782657,nan,0.6676722061136564,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,14,140,1.4000000000000001,70,140,False,The maximum number of function evaluations is exceeded.,45,2.2651862499915296,0.8335065069277242,1.1997506818344645,0.2220194293417924,nan,1.230374869408779,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,15,150,1.5,80,150,False,The maximum number of function evaluations is exceeded.,45,2.2715271249908255,0.8335065069277242,1.1997506818344645,0.39966849899732254,nan,2.286153845107486,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,16,160,1.6,90,160,False,The maximum number of function evaluations is exceeded.,45,2.2353870410006493,0.8335065069277242,1.1997506818344645,0.7224977361857085,nan,4.054960091950899,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,17,170,1.7,100,170,False,The maximum number of function evaluations is exceeded.,45,2.257463292000466,0.8335065069277242,1.1997506818344645,1.2883090362237266,nan,7.05353793094986,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,18,180,1.8,110,180,False,The maximum number of function evaluations is exceeded.,45,2.2642130829917733,0.8335065069277242,1.1997506818344645,2.2427718248973667,nan,11.486534216927346,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,19,190,1.9000000000000001,120,190,False,The maximum number of function evaluations is exceeded.,45,2.2782804999878863,0.8335065069277242,1.1997506818344645,3.721224505486667,nan,17.085596815770675,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,20,200,2.0,130,200,False,The maximum number of function evaluations is exceeded.,45,2.2550627089949558,0.8335065069277242,1.1997506818344645,5.844469166282624,nan,23.92867659308048,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,21,210,2.1,140,210,False,The maximum number of function evaluations is exceeded.,45,2.227001958002802,0.8335065069277242,1.1997506818344645,8.509727910179997,nan,23.598744676116596,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,22,220,2.2,150,220,False,The maximum number of function evaluations is exceeded.,45,2.2335772090009414,0.8335065069277242,1.1997506818344645,9.267694951231405,nan,-10.000517001671794,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,23,230,2.3000000000000003,160,230,False,The maximum number of function evaluations is exceeded.,45,2.199253625003621,0.8335065069277242,1.1997506818344645,8.272544122983986,nan,-14.673680568459291,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,24,240,2.4,170,240,False,The maximum number of function evaluations is exceeded.,45,2.2557223750045523,0.8335065069277242,1.1997506818344645,6.9896276544943055,nan,-23.73267630105679,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,25,250,2.5,180,250,False,The maximum number of function evaluations is exceeded.,45,2.23532241700741,0.8335065069277242,1.1997506818344645,5.265045000160733,nan,-35.94397426749888,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,26,260,2.6,190,260,True,`ftol` termination condition is satisfied.,31,3.8001310830004513,1.1961169365520001,0.8360386592991996,0.03702461100311023,0.02768430288221461,0.030993967621360807,nan,0.02806987993632366,2.3530676826040177e-05,6.97335907902108e-05,0.0,False,True,False,True,True,True,True,0.028302390568455942,8.918156777431384e-05,0.031918923758746186,6.574316183615096e-05,0.060376239056812595,False
parameter_mismatch_low_k,103,27,270,2.7,200,270,False,The maximum number of function evaluations is exceeded.,45,2.2989955420052866,1.1961169365520001,0.8360386592991996,0.04104328912691268,nan,0.05992807372000655,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,28,280,2.8000000000000003,210,280,True,`ftol` termination condition is satisfied.,32,1.616210416003014,1.29440904089142,0.7725533184713624,0.024424674487942367,0.019387475988233545,-0.02479569243472521,nan,0.01981722336896988,1.667090110207768e-05,4.919438689618416e-05,0.0,False,True,False,True,True,True,True,0.011839209149291723,4.133336181060371e-05,2.1736670647005052e-05,4.830668887735696e-06,0.011907109850637067,False
parameter_mismatch_low_k,103,29,290,2.9,220,290,False,The maximum number of function evaluations is exceeded.,45,2.247088749994873,1.29440904089142,0.7725533184713624,0.019233059551594496,nan,0.048990240583659736,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,30,300,3.0,230,300,False,The maximum number of function evaluations is exceeded.,45,2.292965832995833,1.29440904089142,0.7725533184713624,0.025160476492101035,nan,0.0780419099905498,nan,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,31,310,3.1,240,310,True,`xtol` termination condition is satisfied.,33,1.6972864590061363,1.3631245919760662,0.7336086560879521,0.011566510287293306,0.0100457035423596,-0.006003766598502991,nan,0.01093141321360274,8.26574166840068e-06,2.6088513441227534e-05,0.0,False,True,False,True,True,True,True,0.002550106871636435,9.746203222955956e-06,8.440696003354665e-06,2.360913480433312e-06,0.002570654684343179,True
parameter_mismatch_low_k,103,32,320,3.2,250,320,False,The maximum number of function evaluations is exceeded.,45,2.313372332995641,1.3631245919760662,0.7336086560879521,0.01154507172936265,nan,0.0028442006456852464,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_low_k,103,33,330,3.3000000000000003,260,330,True,`xtol` termination condition is satisfied.,22,1.245507041006931,1.3801894016528773,0.7245382400433065,0.0047818648810527,0.0051736352836575785,-0.02290522228779214,nan,0.00692086666598576,4.282571287719073e-06,1.2610139931971964e-05,0.0,False,True,False,True,True,True,True,0.0006678998351210386,2.588908734922718e-06,2.939272285062924e-06,1.4560386465289323e-07,0.0006735736200056771,True
parameter_mismatch_low_k,103,34,340,3.4,270,340,False,The maximum number of function evaluations is exceeded.,45,2.33437366700673,1.3801894016528773,0.7245382400433065,0.001447721263784928,nan,-0.04371106857932218,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
parameter_mismatch_high_k,101,1,10,0.1,0,10,True,`xtol` termination condition is satisfied.,33,0.3016835420130519,0.8339045171158986,1.1991780587285354,0.006098028335681988,0.0015489386337041683,0.011637364790395566,nan,0.02782998208252171,1.362607040807699e-07,3.586385820121378e-07,0.0,False,True,False,True,True,True,True,1.880327155968314e-05,4.474937452155958e-08,3.289228096564048e-07,2.392076378871379e-05,4.30977075325749e-05,False
parameter_mismatch_high_k,101,2,20,0.2,0,20,True,`xtol` termination condition is satisfied.,39,0.6963971250079339,0.832989457133991,1.2004953861488603,0.0026031438594840187,0.0016812537282239078,-0.03061673510150742,0.0,0.02494170619321437,2.3080803643651929e-07,6.83917639970541e-07,0.0,False,True,False,True,True,True,True,6.790357874869008e-05,2.3263295253998665e-07,4.622179227704261e-08,4.1866738524442535e-10,6.818285216089234e-05,False
parameter_mismatch_high_k,101,3,30,0.3,0,30,True,`xtol` termination condition is satisfied.,20,0.5286628750036471,0.8331134849335063,1.200316665237766,0.0015073997102081902,0.0014647918183054902,-0.011964811332343395,0.0,0.021204518598360197,2.026483796188787e-07,6.671562032354444e-07,0.0,False,True,False,True,True,True,True,8.108392339674868e-05,2.7939818310643324e-07,1.4549605813712426e-10,7.691447526312326e-12,8.136347476736077e-05,False
parameter_mismatch_high_k,101,4,40,0.4,0,40,True,Both `ftol` and `xtol` termination conditions are satisfied.,22,0.719149374999688,0.8332120809016546,1.2001746289106334,0.001623364962737141,0.0013202371091680116,0.006249055843472462,0.0,0.0188855700361983,2.290033179450105e-07,7.397734875791429e-07,0.0,False,True,False,True,True,True,True,8.443149133061521e-05,2.940184073486962e-07,1.768155019031818e-10,4.86058246754116e-12,8.472569141404826e-05,False
parameter_mismatch_high_k,101,5,50,0.5,0,50,True,`xtol` termination condition is satisfied.,21,0.8312281250109663,0.8332680976057311,1.200093946802173,0.001781542632107756,0.0012282068176555697,0.0015123286890958987,0.0,0.01729368056277078,2.737287036317398e-07,1.0032241714030832e-06,0.0,False,True,False,True,True,True,True,8.724916149513893e-05,3.1439198029696317e-07,1.1136637710930056e-10,1.5689355677977231e-12,8.756366641074858e-05,False
parameter_mismatch_high_k,101,6,60,0.6,0,60,False,The maximum number of function evaluations is exceeded.,45,1.9635862499999348,0.8332680976057311,1.200093946802173,0.0013082115882798622,nan,-0.016249577710281127,0.0,nan,nan,nan,nan,False,False,True,True,True,True,True,nan,nan,nan,nan,nan,True
